Subject,Foot,Error_ms
subject4,Left,40.00
subject4,Left,40.00
subject4,Left,180.00
subject4,Left,320.00
subject4,Left,60.00
subject4,Left,20.00
subject4,Left,200.00
subject4,Left,400.00
subject4,Left,120.00
subject4,Left,0.00
subject4,Left,20.00
subject4,Left,1040.00
subject4,Left,80.00
subject4,Left,460.00
subject4,Left,40.00
subject4,Left,360.00
subject4,Left,420.00
subject4,Left,80.00
subject4,Left,500.00
subject4,Left,0.00
subject4,Left,120.00
subject4,Left,1140.00
subject4,Left,1140.00
subject4,Left,180.00
subject4,Left,160.00
subject4,Left,720.00
subject4,Left,100.00
subject4,Left,160.00
subject4,Left,40.00
subject4,Left,280.00
subject4,Left,100.00
subject4,Left,320.00
subject4,Left,1220.00
subject4,Left,1380.00
subject4,Left,2320.00
subject4,Left,180.00
subject4,Left,160.00
subject4,Left,40.00
subject4,Left,80.00
subject4,Left,160.00
subject4,Left,1160.00
subject4,Left,80.00
subject4,Left,500.00
subject4,Left,1460.00
subject4,Left,900.00
subject4,Left,20.00
subject4,Left,20.00
subject4,Left,40.00
subject4,Left,1840.00
subject4,Left,200.00
subject4,Left,1540.00
subject4,Left,200.00
subject4,Left,360.00
subject4,Left,60.00
subject4,Left,20.00
subject4,Left,60.00
subject4,Left,820.00
subject4,Left,480.00
subject4,Left,100.00
subject4,Left,20.00
subject4,Left,20.00
subject4,Left,940.00
subject4,Left,40.00
subject4,Left,220.00
subject4,Left,300.00
subject4,Left,40.00
subject4,Left,40.00
subject4,Left,60.00
subject4,Left,120.00
subject4,Left,140.00
subject4,Left,40.00
subject4,Left,60.00
subject4,Left,40.00
subject4,Left,120.00
subject4,Left,740.00
subject4,Left,20.00
subject4,Left,140.00
subject4,Left,140.00
subject4,Left,100.00
subject4,Left,20.00
subject4,Left,320.00
subject4,Left,20.00
subject4,Left,640.00
subject4,Left,100.00
subject4,Left,2800.00
subject4,Left,2660.00
subject4,Left,2700.00
subject4,Left,2800.00
subject4,Left,1240.00
subject4,Left,2220.00
subject4,Left,320.00
subject4,Left,140.00
subject4,Left,160.00
subject4,Left,880.00
subject4,Left,100.00
subject4,Left,660.00
subject4,Left,1360.00
subject4,Left,760.00
subject4,Left,40.00
subject4,Left,100.00
subject4,Left,660.00
subject4,Left,2040.00
subject4,Left,1980.00
subject4,Left,2060.00
subject4,Left,1480.00
subject4,Left,220.00
subject4,Left,540.00
subject4,Left,1340.00
subject4,Left,1500.00
subject4,Left,340.00
subject4,Left,40.00
subject4,Left,40.00
subject4,Left,120.00
subject4,Left,720.00
subject4,Left,340.00
subject4,Left,40.00
subject4,Left,40.00
subject4,Left,0.00
subject4,Left,40.00
subject4,Left,300.00
subject4,Left,160.00
subject4,Left,220.00
subject4,Left,100.00
subject4,Left,20.00
subject4,Left,40.00
subject4,Left,60.00
subject4,Left,340.00
subject4,Left,3800.00
subject4,Left,2000.00
subject4,Left,200.00
subject4,Left,180.00
subject4,Left,100.00
subject4,Left,120.00
subject4,Left,60.00
subject4,Left,260.00
subject4,Left,400.00
subject4,Left,480.00
subject4,Left,200.00
subject4,Left,540.00
subject4,Left,2000.00
subject4,Left,60.00
subject4,Left,200.00
subject4,Left,80.00
subject4,Left,0.00
subject4,Left,100.00
subject4,Left,120.00
subject4,Left,100.00
subject4,Left,640.00
subject4,Left,0.00
subject4,Left,580.00
subject4,Left,480.00
subject4,Left,660.00
subject4,Left,1520.00
subject4,Left,760.00
subject4,Left,40.00
subject4,Left,100.00
subject4,Left,120.00
subject4,Left,2020.00
subject4,Left,1300.00
subject4,Left,420.00
subject4,Left,1200.00
subject4,Left,1280.00
subject4,Left,760.00
subject4,Left,440.00
subject4,Left,160.00
subject4,Left,0.00
subject4,Left,140.00
subject4,Left,1020.00
subject4,Left,820.00
subject4,Left,100.00
subject4,Left,0.00
subject4,Left,160.00
subject4,Left,120.00
subject4,Left,60.00
subject4,Left,420.00
subject4,Left,1180.00
subject4,Left,40.00
subject4,Left,20.00
subject4,Left,60.00
subject4,Left,40.00
subject4,Left,60.00
subject4,Left,980.00
subject4,Left,1640.00
subject4,Left,360.00
subject4,Left,460.00
subject4,Left,140.00
subject4,Left,760.00
subject4,Left,40.00
subject4,Left,80.00
subject4,Left,600.00
subject4,Left,120.00
subject4,Left,160.00
subject4,Left,80.00
subject4,Left,0.00
subject4,Left,20.00
subject4,Left,140.00
subject4,Left,2820.00
subject4,Left,2800.00
subject4,Left,3080.00
subject4,Left,3100.00
subject4,Left,3080.00
subject4,Left,3180.00
subject4,Left,3180.00
subject4,Left,3160.00
subject4,Left,2780.00
subject4,Left,1060.00
subject4,Left,500.00
subject4,Left,120.00
subject4,Left,0.00
subject4,Left,640.00
subject4,Left,1600.00
subject4,Left,1020.00
subject4,Left,40.00
subject4,Left,60.00
subject4,Left,360.00
subject4,Left,1880.00
subject4,Left,700.00
subject4,Left,820.00
subject4,Left,60.00
subject4,Left,740.00
subject4,Left,480.00
subject4,Left,20.00
subject4,Left,60.00
subject4,Left,120.00
subject4,Left,1040.00
subject4,Left,400.00
subject4,Left,120.00
subject4,Left,80.00
subject4,Left,0.00
subject4,Left,220.00
subject4,Left,360.00
subject4,Left,60.00
subject4,Left,40.00
subject4,Left,0.00
subject4,Left,40.00
subject4,Left,60.00
subject4,Left,40.00
subject4,Left,180.00
subject4,Left,3980.00
subject4,Left,1980.00
subject4,Left,160.00
subject4,Left,140.00
subject4,Left,20.00
subject4,Left,140.00
subject4,Left,600.00
subject4,Left,120.00
subject4,Left,220.00
subject4,Left,160.00
subject4,Left,40.00
subject4,Left,160.00
subject4,Left,2960.00
subject4,Left,2980.00
subject4,Left,2760.00
subject4,Left,140.00
subject4,Left,120.00
subject4,Left,20.00
subject4,Left,460.00
subject4,Left,1200.00
subject4,Left,440.00
subject4,Left,40.00
subject4,Left,200.00
subject4,Left,180.00
subject4,Left,560.00
subject4,Left,260.00
subject4,Left,1460.00
subject4,Left,900.00
subject4,Left,60.00
subject4,Left,60.00
subject4,Left,1420.00
subject4,Left,1740.00
subject4,Left,2380.00
subject4,Left,2340.00
subject4,Left,300.00
subject4,Left,1320.00
subject4,Left,740.00
subject4,Left,420.00
subject4,Left,120.00
subject4,Left,20.00
subject4,Left,120.00
subject4,Left,80.00
subject4,Left,280.00
subject4,Left,60.00
subject4,Left,0.00
subject4,Left,180.00
subject4,Left,380.00
subject4,Left,40.00
subject4,Left,80.00
subject4,Left,0.00
subject4,Left,80.00
subject4,Left,80.00
subject4,Left,200.00
subject4,Left,600.00
subject4,Left,1380.00
subject4,Left,240.00
subject4,Left,180.00
subject4,Left,680.00
subject4,Left,100.00
subject4,Left,200.00
subject4,Left,20.00
subject4,Left,400.00
subject4,Left,620.00
subject4,Left,160.00
subject4,Left,840.00
subject4,Left,740.00
subject4,Left,2560.00
subject4,Left,2800.00
subject4,Left,2780.00
subject4,Left,340.00
subject4,Left,40.00
subject4,Left,700.00
subject4,Left,140.00
subject4,Left,40.00
subject4,Left,240.00
subject4,Left,860.00
subject4,Left,280.00
subject4,Left,60.00
subject4,Left,40.00
subject4,Left,20.00
subject4,Left,240.00
subject4,Left,380.00
subject4,Left,20.00
subject4,Left,40.00
subject4,Left,180.00
subject4,Left,660.00
subject4,Left,4480.00
subject4,Left,2380.00
subject4,Left,260.00
subject4,Left,180.00
subject4,Left,740.00
subject4,Left,740.00
subject4,Left,160.00
subject4,Left,60.00
subject4,Left,580.00
subject4,Left,80.00
subject4,Left,1080.00
subject4,Left,1240.00
subject4,Left,1120.00
subject4,Left,620.00
subject4,Left,2640.00
subject4,Left,3000.00
subject4,Left,2940.00
subject4,Left,3280.00
subject4,Left,3340.00
subject4,Left,3420.00
subject4,Left,740.00
subject4,Left,600.00
subject4,Left,60.00
subject4,Left,140.00
subject4,Left,40.00
subject4,Left,860.00
subject4,Left,1480.00
subject4,Left,880.00
subject4,Left,100.00
subject4,Left,140.00
subject4,Left,1200.00
subject4,Left,1820.00
subject4,Left,2040.00
subject4,Left,1580.00
subject4,Left,560.00
subject4,Left,620.00
subject4,Left,100.00
subject4,Left,40.00
subject4,Left,140.00
subject4,Left,180.00
subject4,Left,200.00
subject4,Left,40.00
subject4,Left,20.00
subject4,Left,140.00
subject4,Left,920.00
subject4,Left,280.00
subject4,Left,60.00
subject4,Left,40.00
subject4,Left,80.00
subject4,Left,20.00
subject4,Left,180.00
subject4,Left,1060.00
subject4,Left,1100.00
subject4,Left,300.00
subject4,Left,220.00
subject4,Left,40.00
subject4,Left,640.00
subject4,Left,280.00
subject4,Left,640.00
subject4,Left,140.00
subject4,Left,1020.00
subject4,Left,1000.00
subject4,Left,140.00
subject4,Left,280.00
subject4,Left,2860.00
subject4,Left,100.00
subject4,Left,20.00
subject4,Left,80.00
subject4,Left,80.00
subject4,Left,440.00
subject4,Left,1120.00
subject4,Left,440.00
subject4,Left,0.00
subject4,Left,120.00
subject4,Left,1100.00
subject4,Left,20.00
subject4,Left,800.00
subject4,Left,640.00
subject4,Left,1500.00
subject4,Left,940.00
subject4,Left,60.00
subject4,Left,80.00
subject4,Left,1180.00
subject4,Left,2320.00
subject4,Left,1300.00
subject4,Left,300.00
subject4,Left,1380.00
subject4,Left,1600.00
subject4,Left,1600.00
subject4,Left,1640.00
subject4,Left,80.00
subject4,Left,20.00
subject4,Left,140.00
subject4,Left,40.00
subject4,Left,100.00
subject4,Left,60.00
subject4,Left,60.00
subject4,Left,0.00
subject4,Left,0.00
subject4,Left,260.00
subject4,Left,420.00
subject4,Left,1520.00
subject4,Left,500.00
subject4,Left,20.00
subject4,Left,40.00
subject4,Left,180.00
subject4,Left,4320.00
subject4,Left,2380.00
subject4,Left,1320.00
subject4,Left,1240.00
subject4,Left,1140.00
subject4,Left,700.00
subject4,Left,180.00
subject4,Left,60.00
subject4,Left,140.00
subject4,Left,140.00
subject4,Left,0.00
subject4,Left,100.00
subject4,Left,3220.00
subject4,Left,3160.00
subject4,Left,3160.00
subject4,Left,620.00
subject4,Left,400.00
subject4,Left,120.00
subject4,Left,100.00
subject4,Left,1120.00
subject4,Left,200.00
subject4,Left,220.00
subject4,Left,1340.00
subject4,Left,820.00
subject4,Left,80.00
subject4,Left,180.00
subject4,Left,2500.00
subject4,Left,2920.00
subject4,Left,2640.00
subject4,Left,2840.00
subject4,Left,2880.00
subject4,Left,1340.00
subject4,Left,1360.00
subject4,Left,1060.00
subject4,Left,1300.00
subject4,Left,1240.00
subject4,Left,800.00
subject4,Left,120.00
subject4,Left,20.00
subject4,Left,200.00
subject4,Left,840.00
subject4,Left,300.00
subject4,Left,60.00
subject4,Left,60.00
subject4,Left,0.00
subject4,Left,220.00
subject4,Left,1000.00
subject4,Left,280.00
subject4,Left,1100.00
subject4,Left,780.00
subject4,Left,560.00
subject4,Left,60.00
subject4,Left,60.00
subject4,Left,260.00
subject4,Left,660.00
subject4,Left,3960.00
subject4,Left,3720.00
subject4,Left,3660.00
subject4,Left,340.00
subject4,Left,360.00
subject4,Left,80.00
subject4,Left,140.00
subject4,Left,660.00
subject4,Left,100.00
subject4,Left,60.00
subject4,Left,480.00
subject4,Left,260.00
subject4,Left,1000.00
subject4,Left,160.00
subject4,Left,2600.00
subject4,Left,0.00
subject4,Left,60.00
subject4,Left,380.00
subject4,Left,1240.00
subject4,Left,460.00
subject4,Left,180.00
subject4,Left,120.00
subject4,Left,1060.00
subject4,Left,140.00
subject4,Left,720.00
subject4,Left,1400.00
subject4,Left,780.00
subject4,Left,40.00
subject4,Left,220.00
subject4,Left,1580.00
subject4,Left,2500.00
subject4,Left,1520.00
subject4,Left,1420.00
subject4,Left,740.00
subject4,Left,1360.00
subject4,Left,960.00
subject4,Left,100.00
subject4,Left,20.00
subject4,Left,140.00
subject4,Left,20.00
subject4,Left,140.00
subject4,Left,60.00
subject4,Left,0.00
subject4,Left,80.00
subject4,Left,200.00
subject4,Left,0.00
subject4,Left,160.00
subject4,Left,20.00
subject4,Left,80.00
subject4,Left,140.00
subject4,Left,4020.00
subject4,Left,3880.00
subject4,Left,3580.00
subject4,Left,460.00
subject4,Left,480.00
subject4,Left,340.00
subject4,Left,160.00
subject4,Left,700.00
subject4,Left,120.00
subject4,Left,20.00
subject4,Left,660.00
subject4,Left,220.00
subject4,Left,540.00
subject4,Left,720.00
subject4,Left,900.00
subject4,Left,1220.00
subject4,Left,1100.00
subject4,Left,140.00
subject4,Left,260.00
subject4,Left,140.00
subject4,Left,100.00
subject4,Left,1340.00
subject4,Left,2500.00
subject4,Left,360.00
subject4,Left,0.00
subject4,Left,160.00
subject4,Left,280.00
subject4,Left,600.00
subject4,Left,380.00
subject4,Left,1440.00
subject4,Left,960.00
subject4,Left,100.00
subject4,Left,140.00
subject4,Left,700.00
subject4,Left,2220.00
subject4,Left,580.00
subject4,Left,600.00
subject4,Right,820.00
subject4,Right,2620.00
subject4,Right,1200.00
subject4,Right,1180.00
subject4,Right,1160.00
subject4,Right,60.00
subject4,Right,240.00
subject4,Right,340.00
subject4,Right,280.00
subject4,Right,340.00
subject4,Right,320.00
subject4,Right,360.00
subject4,Right,80.00
subject4,Right,200.00
subject4,Right,40.00
subject4,Right,20.00
subject4,Right,680.00
subject4,Right,820.00
subject4,Right,220.00
subject4,Right,820.00
subject4,Right,820.00
subject4,Right,1400.00
subject4,Right,260.00
subject4,Right,1440.00
subject4,Right,1420.00
subject4,Right,1540.00
subject4,Right,100.00
subject4,Right,1540.00
subject4,Right,1540.00
subject4,Right,740.00
subject4,Right,1140.00
subject4,Right,1680.00
subject4,Right,1720.00
subject4,Right,1720.00
subject4,Right,140.00
subject4,Right,160.00
subject4,Right,140.00
subject4,Right,680.00
subject4,Right,940.00
subject4,Right,80.00
subject4,Right,0.00
subject4,Right,0.00
subject4,Right,0.00
subject4,Right,0.00
subject4,Right,20.00
subject4,Right,0.00
subject4,Right,2780.00
subject4,Right,2780.00
subject4,Right,3120.00
subject4,Right,3120.00
subject4,Right,3100.00
subject4,Right,2480.00
subject4,Right,2000.00
subject4,Right,2060.00
subject4,Right,160.00
subject4,Right,40.00
subject4,Right,920.00
subject4,Right,920.00
subject4,Right,1900.00
subject4,Right,80.00
subject4,Right,80.00
subject4,Right,300.00
subject4,Right,80.00
subject4,Right,1600.00
subject4,Right,1820.00
subject4,Right,2900.00
subject4,Right,1320.00
subject4,Right,1760.00
subject4,Right,1120.00
subject4,Right,120.00
subject4,Right,1940.00
subject4,Right,1440.00
subject4,Right,1860.00
subject4,Right,80.00
subject4,Right,140.00
subject4,Right,240.00
subject4,Right,880.00
subject4,Right,1520.00
subject4,Right,3960.00
subject4,Right,8060.00
subject4,Right,6900.00
subject4,Right,620.00
subject4,Right,1120.00
subject4,Right,140.00
subject4,Right,140.00
subject4,Right,140.00
subject4,Right,100.00
subject4,Right,960.00
subject4,Right,2960.00
subject4,Right,2660.00
subject4,Right,2560.00
subject4,Right,2040.00
subject4,Right,1080.00
subject4,Right,840.00
subject4,Right,1140.00
subject4,Right,1020.00
subject4,Right,20.00
subject4,Right,200.00
subject4,Right,1840.00
subject4,Right,2300.00
subject4,Right,20.00
subject4,Right,40.00
subject4,Right,1520.00
subject4,Right,1520.00
subject4,Right,1480.00
subject4,Right,1120.00
subject4,Right,2340.00
subject4,Right,2080.00
subject4,Right,120.00
subject4,Right,840.00
subject4,Right,1960.00
subject4,Right,2180.00
subject4,Right,1180.00
subject4,Right,80.00
subject4,Right,160.00
subject4,Right,300.00
subject4,Right,780.00
subject4,Right,1520.00
subject4,Right,3640.00
subject4,Right,7900.00
subject4,Right,5740.00
subject4,Right,1160.00
subject4,Right,120.00
subject4,Right,160.00
subject4,Right,100.00
subject4,Right,100.00
subject4,Right,780.00
subject4,Right,2700.00
subject4,Right,2340.00
subject4,Right,2600.00
subject4,Right,2060.00
subject4,Right,1080.00
subject4,Right,560.00
subject4,Right,960.00
subject4,Right,60.00
subject4,Right,220.00
subject4,Right,1920.00
subject4,Right,1660.00
subject4,Right,2260.00
subject4,Right,40.00
subject4,Right,100.00
subject4,Right,960.00
subject4,Right,2200.00
subject4,Right,160.00
subject4,Right,2280.00
subject4,Right,1420.00
subject4,Right,1960.00
subject4,Right,100.00
subject4,Right,40.00
subject4,Right,440.00
subject4,Right,500.00
subject4,Right,900.00
subject4,Right,1560.00
subject4,Right,40.00
subject4,Right,5980.00
subject4,Right,8420.00
subject4,Right,7140.00
subject4,Right,720.00
subject4,Right,1160.00
subject4,Right,200.00
subject4,Right,200.00
subject4,Right,180.00
subject4,Right,120.00
subject4,Right,920.00
subject4,Right,3020.00
subject4,Right,2700.00
subject4,Right,2980.00
subject4,Right,3460.00
subject4,Right,2280.00
subject4,Right,1320.00
subject4,Right,700.00
subject4,Right,1300.00
subject4,Right,1000.00
subject4,Right,60.00
subject4,Right,180.00
subject4,Right,120.00
subject4,Right,20.00
subject4,Right,160.00
subject4,Right,2460.00
subject4,Right,2900.00
subject4,Right,1940.00
subject4,Right,2640.00
subject4,Right,2420.00
subject4,Right,80.00
subject4,Right,2160.00
subject4,Right,1580.00
subject4,Right,2200.00
subject4,Right,180.00
subject4,Right,160.00
subject4,Right,620.00
subject4,Right,400.00
subject4,Right,280.00
subject4,Right,60.00
subject4,Right,1640.00
subject4,Right,6640.00
subject4,Right,7480.00
subject4,Right,8060.00
subject4,Right,6860.00
subject4,Right,7720.00
subject4,Right,1720.00
subject4,Right,1740.00
subject4,Right,1520.00
subject4,Right,1280.00
subject4,Right,1300.00
subject4,Right,760.00
subject4,Right,180.00
subject4,Right,200.00
subject4,Right,160.00
subject4,Right,620.00
subject4,Right,2740.00
subject4,Right,3040.00
subject4,Right,3620.00
subject4,Right,2480.00
subject4,Right,3220.00
subject4,Right,3040.00
subject4,Right,860.00
subject4,Right,1300.00
subject4,Right,1100.00
subject4,Right,80.00
subject4,Right,200.00
subject4,Right,2080.00
subject4,Right,2640.00
subject4,Right,0.00
subject4,Right,180.00
subject4,Right,2040.00
subject4,Right,1380.00
subject4,Right,2520.00
subject4,Right,2340.00
subject4,Right,100.00
subject4,Right,1840.00
subject4,Right,1260.00
subject4,Right,1880.00
subject4,Right,700.00
subject4,Right,640.00
subject4,Right,340.00
subject4,Right,280.00
subject4,Right,400.00
subject4,Right,1220.00
subject4,Right,260.00
subject4,Right,5400.00
subject4,Right,7200.00
subject4,Right,7640.00
subject4,Right,7040.00
subject4,Right,1520.00
subject4,Right,1200.00
subject4,Right,700.00
subject4,Right,1220.00
subject4,Right,220.00
subject4,Right,160.00
subject4,Right,700.00
subject4,Right,560.00
subject4,Right,860.00
subject4,Right,2780.00
subject4,Right,2640.00
subject4,Right,0.00
subject4,Right,840.00
subject4,Right,180.00
subject4,Right,2380.00
subject4,Right,1800.00
subject4,Right,2480.00
subject4,Right,2740.00
subject4,Right,2540.00
subject4,Right,140.00
subject4,Right,1940.00
subject4,Right,1620.00
subject4,Right,2260.00
subject4,Right,2260.00
subject4,Right,2340.00
subject4,Right,2400.00
subject4,Right,200.00
subject4,Right,440.00
subject4,Right,220.00
subject4,Right,180.00
subject4,Right,300.00
subject4,Right,260.00
subject4,Right,4220.00
subject4,Right,8920.00
subject4,Right,8740.00
subject4,Right,7980.00
subject4,Right,8760.00
subject4,Right,8340.00
subject4,Right,1280.00
subject4,Right,1200.00
subject4,Right,1400.00
subject4,Right,580.00
subject4,Right,220.00
subject4,Right,220.00
subject4,Right,140.00
subject4,Right,960.00
subject4,Right,2920.00
subject4,Right,2820.00
subject4,Right,3220.00
subject4,Right,3720.00
subject4,Right,3440.00
subject4,Right,2880.00
subject4,Right,3280.00
subject4,Right,3040.00
subject4,Right,820.00
subject4,Right,1260.00
subject4,Right,620.00
subject4,Right,640.00
subject4,Right,160.00
subject4,Right,2600.00
subject4,Right,1760.00
subject4,Right,60.00
subject4,Right,160.00
subject4,Right,2120.00
subject4,Right,1720.00
subject4,Right,2440.00
subject4,Right,2180.00
subject4,Right,1040.00
subject4,Right,140.00
subject4,Right,1960.00
subject4,Right,1460.00
subject4,Right,2000.00
subject4,Right,840.00
subject4,Right,580.00
subject4,Right,120.00
subject4,Right,240.00
subject4,Right,520.00
subject4,Right,4240.00
subject4,Right,7200.00
subject4,Right,7720.00
subject4,Right,6720.00
subject4,Right,7440.00
subject4,Right,1720.00
subject4,Right,1560.00
subject4,Right,1240.00
subject4,Right,1460.00
subject4,Right,1580.00
subject4,Right,1200.00
subject4,Right,1320.00
subject4,Right,160.00
subject4,Right,160.00
subject4,Right,160.00
subject4,Right,1020.00
subject4,Right,3120.00
subject4,Right,2960.00
subject4,Right,2820.00
subject4,Right,2660.00
subject4,Right,3120.00
subject4,Right,2640.00
subject4,Right,2800.00
subject4,Right,460.00
subject4,Right,680.00
subject4,Right,1040.00
subject4,Right,520.00
subject4,Right,860.00
subject4,Right,420.00
subject4,Right,140.00
subject4,Right,2200.00
subject4,Right,4620.00
subject4,Right,4600.00
subject4,Right,2820.00
subject4,Right,20.00
subject4,Right,80.00
subject4,Right,2160.00
subject4,Right,1520.00
subject4,Right,2540.00
subject4,Right,2300.00
subject4,Right,120.00
subject4,Right,1820.00
subject4,Right,1520.00
subject4,Right,2260.00
subject4,Right,2360.00
subject4,Right,2300.00
subject4,Right,220.00
subject4,Right,240.00
subject4,Right,260.00
subject4,Right,480.00
subject4,Right,5440.00
subject4,Right,7100.00
subject4,Right,8240.00
subject4,Right,7560.00
subject4,Right,8500.00
subject4,Right,8280.00
subject4,Right,7880.00
subject4,Right,1520.00
subject4,Right,1160.00
subject4,Right,1360.00
subject4,Right,1260.00
subject4,Right,1160.00
subject4,Right,220.00
subject4,Right,200.00
subject4,Right,200.00
subject4,Right,620.00
subject4,Right,2540.00
subject4,Right,3020.00
subject4,Right,3480.00
subject4,Right,3220.00
subject4,Right,2700.00
subject4,Right,2900.00
subject4,Right,340.00
subject4,Right,760.00
subject4,Right,1180.00
subject4,Right,1180.00
subject4,Right,1120.00
subject4,Right,160.00
subject4,Right,120.00
subject4,Right,680.00
subject4,Right,1200.00
subject4,Right,2620.00
subject4,Right,2520.00
subject4,Right,20.00
subject4,Right,160.00
subject4,Right,2060.00
subject4,Right,1500.00
subject4,Right,2180.00
subject4,Right,80.00
subject4,Right,1800.00
subject4,Right,1600.00
subject4,Right,2200.00
subject4,Right,2220.00
subject4,Right,2100.00
subject4,Right,140.00
subject4,Right,280.00
subject4,Right,680.00
subject4,Right,280.00
subject4,Right,480.00
subject4,Right,4440.00
subject4,Right,7980.00
subject4,Right,7420.00
subject4,Right,7900.00
subject4,Right,7800.00
subject4,Right,6720.00
subject4,Right,7440.00
subject4,Right,1340.00
subject4,Right,1100.00
subject4,Right,1240.00
subject4,Right,1480.00
subject4,Right,1120.00
subject4,Right,1500.00
subject4,Right,1120.00
subject4,Right,180.00
subject4,Right,220.00
subject4,Right,760.00
subject4,Right,540.00
subject4,Right,960.00
subject4,Right,2700.00
subject4,Right,2540.00
subject4,Right,3040.00
subject4,Right,3320.00
subject4,Right,2820.00
subject4,Right,3280.00
subject4,Right,2740.00
subject4,Right,740.00
subject4,Right,940.00
subject4,Right,540.00
subject4,Right,420.00
subject4,Right,300.00
subject4,Right,620.00
subject4,Right,1900.00
subject4,Right,2200.00
subject4,Right,80.00
subject4,Right,220.00
subject4,Right,2040.00
subject4,Right,1460.00
subject4,Right,2260.00
subject4,Right,1940.00
subject4,Right,80.00
subject4,Right,20.00
subject4,Right,2160.00
subject4,Right,1340.00
subject4,Right,1980.00
subject4,Right,120.00
subject4,Right,200.00
subject4,Right,340.00
subject4,Right,660.00
subject4,Right,1540.00
subject4,Right,1400.00
subject4,Right,260.00
subject4,Right,6240.00
subject4,Right,7020.00
subject4,Right,7660.00
subject4,Right,6880.00
subject4,Right,7640.00
subject4,Right,7640.00
subject4,Right,7140.00
subject4,Right,1280.00
subject4,Right,1160.00
